,Date,Hour,Minute,Number_of_Incidents,Total_Volume,Average_Speed
566,1/20/2018,13,45,1,6124,31.296296296296298
567,1/20/2018,14,0,3,6400,30.944444444444443
568,1/20/2018,14,15,3,6460,30.142857142857142
569,1/20/2018,14,30,2,6612,30.42105263157895
570,1/20/2018,14,45,7,6283,29.54385964912281
571,1/20/2018,15,0,3,6319,31.107142857142858
572,1/20/2018,15,15,5,6115,31.145454545454545
573,1/20/2018,15,30,5,6288,32.25
574,1/20/2018,15,45,1,6464,32.01851851851852
575,1/20/2018,16,0,2,6369,32.69642857142857
576,1/20/2018,16,15,4,6371,32.18518518518518
577,1/20/2018,16,30,5,6250,31.96153846153846
578,1/20/2018,16,45,2,5860,32.16981132075472
579,1/20/2018,17,0,2,6064,33.94444444444444
580,1/20/2018,17,15,1,11728,33.00925925925926
581,1/20/2018,17,45,3,6008,32.6
582,1/20/2018,18,0,3,5705,33.21153846153846
583,1/20/2018,18,15,1,5909,32.464285714285715
584,1/20/2018,18,30,6,5331,33.163636363636364
585,1/20/2018,19,0,4,5494,33.10909090909091
586,1/20/2018,19,15,3,5560,34.32142857142857
587,1/20/2018,19,30,3,5087,32.6
588,1/20/2018,19,45,4,5080,32.75925925925926
589,1/20/2018,20,0,2,4809,33.5
590,1/20/2018,20,30,1,4276,33.96363636363636
591,1/20/2018,21,45,1,3667,34.018181818181816
592,1/20/2018,22,15,2,3199,34.333333333333336
593,1/20/2018,22,30,2,3049,34.166666666666664
594,1/20/2018,23,45,2,2641,34.18518518518518
595,1/21/2018,0,15,1,2259,32.96363636363636
596,1/21/2018,0,30,1,2162,35.10909090909091
597,1/21/2018,0,45,3,2161,36.339622641509436
598,1/21/2018,1,0,1,1747,35.867924528301884
599,1/21/2018,1,15,2,1710,36.34615384615385
600,1/21/2018,2,0,2,1233,36.7962962962963
601,1/21/2018,2,30,4,1341,38.333333333333336
602,1/21/2018,3,0,2,1358,37.59615384615385
603,1/21/2018,3,15,1,1086,37.745098039215684
604,1/21/2018,3,45,1,589,38.666666666666664
605,1/21/2018,4,45,1,345,37.479166666666664
606,1/21/2018,5,30,1,322,38.87755102040816
607,1/21/2018,5,45,1,364,36.66
608,1/21/2018,6,15,1,521,39.541666666666664
609,1/21/2018,7,30,2,848,38.254901960784316
610,1/21/2018,8,15,1,1251,37.29090909090909
611,1/21/2018,9,0,1,1908,36.32727272727273
612,1/21/2018,9,15,3,2316,36.90909090909091
613,1/21/2018,9,30,1,2459,36.36363636363637
614,1/21/2018,9,45,1,2551,37.16981132075472
615,1/21/2018,10,0,3,2975,35.660714285714285
616,1/21/2018,10,15,3,3374,35.03636363636364
617,1/21/2018,10,30,2,3517,35.924528301886795
618,1/21/2018,10,45,1,3760,34.089285714285715
619,1/21/2018,11,0,3,4256,34.5
620,1/21/2018,11,15,1,4518,34.872727272727275
621,1/21/2018,11,45,1,4603,33.72222222222222
622,1/21/2018,12,0,2,4775,34.48148148148148
623,1/21/2018,12,15,3,5200,34.24074074074074
624,1/21/2018,12,30,4,5301,33.81481481481482
625,1/21/2018,12,45,2,5271,32.69090909090909
626,1/21/2018,13,0,1,5481,33.4
627,1/21/2018,13,15,2,5280,32.58181818181818
628,1/21/2018,13,30,2,5208,32.716981132075475
629,1/21/2018,13,45,1,5702,33.24074074074074
630,1/21/2018,14,15,6,5162,34.22641509433962
631,1/21/2018,14,30,2,5152,33.53703703703704
632,1/21/2018,15,0,1,5296,35.607142857142854
633,1/21/2018,15,15,3,4952,33.425925925925924
634,1/21/2018,15,30,2,5034,34.74074074074074
635,1/21/2018,15,45,2,5223,33.836363636363636
636,1/21/2018,16,30,2,4918,34.31481481481482
637,1/21/2018,16,45,2,4701,33.357142857142854
638,1/21/2018,17,0,4,4713,34.96491228070175
639,1/21/2018,17,15,1,4794,34.357142857142854
640,1/21/2018,17,30,1,4917,35.236363636363635
641,1/21/2018,17,45,1,5006,34.46296296296296
642,1/21/2018,18,0,2,4804,34.14035087719298
643,1/21/2018,18,15,1,4677,34.78181818181818
644,1/21/2018,18,30,3,4532,33.74545454545454
645,1/21/2018,18,45,3,4377,33.72727272727273
646,1/21/2018,19,0,6,4132,34.96363636363636
647,1/21/2018,19,15,5,4122,33.482142857142854
648,1/21/2018,19,30,3,3714,35.14545454545455
649,1/21/2018,19,45,2,3480,35.127272727272725
650,1/21/2018,20,0,4,3088,35.25
651,1/21/2018,20,30,3,2844,34.19298245614035
652,1/21/2018,20,45,1,2653,36.19642857142857
653,1/21/2018,21,0,5,2563,35.592592592592595
654,1/21/2018,21,45,3,2107,36.25454545454546
655,1/21/2018,22,0,2,1974,36.72222222222222
656,1/21/2018,22,15,2,1994,36.886792452830186
657,1/21/2018,22,30,1,1864,35.888888888888886
658,1/21/2018,22,45,1,1618,36.7037037037037
659,1/21/2018,23,0,1,1383,37.264150943396224
660,1/21/2018,23,15,1,1147,37.40384615384615
661,1/21/2018,23,45,1,1138,36.72549019607843
662,1/22/2018,0,15,1,744,38.06382978723404
663,1/22/2018,0,45,1,541,37.888888888888886
664,1/22/2018,1,15,1,461,37.490196078431374
665,1/22/2018,1,45,1,358,36.5
666,1/22/2018,2,0,1,307,37.66
667,1/22/2018,2,30,2,278,37.391304347826086
668,1/22/2018,3,45,1,210,37.36734693877551
669,1/22/2018,5,45,1,881,38.28846153846154
670,1/22/2018,6,0,5,1292,38.83018867924528
671,1/22/2018,6,30,2,1915,38.32727272727273
672,1/22/2018,6,45,2,2469,37.05357142857143
673,1/22/2018,7,0,5,3553,35.982142857142854
674,1/22/2018,7,15,3,4209,36.49090909090909
675,1/22/2018,7,30,1,5078,34.45454545454545
676,1/22/2018,7,45,4,5410,34.77358490566038
677,1/22/2018,8,0,2,6166,34.527272727272724
678,1/22/2018,8,15,4,5939,33.0
679,1/22/2018,8,30,2,5325,30.80392156862745
680,1/22/2018,8,45,4,6014,31.04
681,1/22/2018,9,0,6,6488,32.38181818181818
682,1/22/2018,9,15,4,5202,32.660714285714285
683,1/22/2018,9,30,3,5400,33.78181818181818
684,1/22/2018,10,15,6,5398,35.55555555555556
685,1/22/2018,10,45,7,4626,36.01851851851852
686,1/22/2018,11,0,2,4886,35.82142857142857
687,1/22/2018,11,15,4,4751,34.74545454545454
688,1/22/2018,11,30,2,4829,36.09090909090909
689,1/22/2018,11,45,1,5228,35.17857142857143
690,1/22/2018,12,0,1,5336,35.163636363636364
691,1/22/2018,12,15,5,5784,34.964285714285715
692,1/22/2018,12,30,2,5992,34.50909090909091
693,1/22/2018,12,45,3,5825,35.09090909090909
694,1/22/2018,13,0,4,5935,33.81818181818182
695,1/22/2018,13,15,5,6195,35.18181818181818
696,1/22/2018,13,30,5,6228,33.43103448275862
697,1/22/2018,13,45,3,6172,34.666666666666664
698,1/22/2018,14,0,4,5826,34.32727272727273
699,1/22/2018,14,15,2,5737,34.910714285714285
700,1/22/2018,14,30,2,5581,34.4
701,1/22/2018,14,45,3,5780,34.46296296296296
702,1/22/2018,15,0,8,5929,34.763636363636365
703,1/22/2018,15,15,2,6234,34.25925925925926
704,1/22/2018,15,30,1,6320,34.81818181818182
705,1/22/2018,15,45,5,6334,34.625
706,1/22/2018,16,0,4,6530,34.25
707,1/22/2018,16,15,6,7016,33.0
708,1/22/2018,16,30,10,6409,32.589285714285715
709,1/22/2018,16,45,2,6927,31.672727272727272
710,1/22/2018,17,0,6,6815,30.576923076923077
711,1/22/2018,17,15,6,7673,28.607142857142858
712,1/22/2018,17,30,2,6843,29.589285714285715
713,1/22/2018,17,45,5,6944,27.472727272727273
714,1/22/2018,18,0,4,7246,27.39622641509434
715,1/22/2018,18,15,2,7190,27.59259259259259
716,1/22/2018,18,30,7,7298,29.11111111111111
717,1/22/2018,18,45,5,6867,29.574074074074073
718,1/22/2018,19,0,3,6774,30.381818181818183
719,1/22/2018,19,15,3,6454,31.444444444444443
720,1/22/2018,19,30,1,5633,32.46296296296296
721,1/22/2018,19,45,4,5222,33.24561403508772
722,1/22/2018,20,15,2,3950,33.8
723,1/22/2018,20,30,1,3686,35.111111111111114
724,1/22/2018,20,45,1,3294,33.52173913043478
725,1/22/2018,21,0,1,2931,32.979166666666664
726,1/22/2018,21,15,2,3042,35.407407407407405
727,1/22/2018,21,30,1,2759,35.31481481481482
728,1/22/2018,22,0,2,2405,35.60377358490566
729,1/22/2018,22,15,1,2273,36.81132075471698
730,1/22/2018,22,30,1,2070,35.37735849056604
731,1/22/2018,22,45,2,1975,36.67307692307692
732,1/22/2018,23,0,1,1651,34.98039215686274
733,1/23/2018,0,0,1,1114,36.450980392156865
734,1/23/2018,1,30,1,428,34.84
735,1/23/2018,1,45,1,399,37.58695652173913
736,1/23/2018,2,30,2,236,36.795918367346935
737,1/23/2018,2,45,1,222,36.28888888888889
738,1/23/2018,3,0,2,230,37.93478260869565
739,1/23/2018,4,45,1,238,36.53191489361702
740,1/23/2018,5,0,1,335,36.5
741,1/23/2018,5,45,1,762,37.16
742,1/23/2018,6,0,1,1159,37.370370370370374
743,1/23/2018,6,15,3,1522,37.094339622641506
744,1/23/2018,6,30,1,1714,39.588235294117645
745,1/23/2018,6,45,3,2321,38.283018867924525
746,1/23/2018,7,0,2,3378,36.77358490566038
747,1/23/2018,7,15,3,4226,35.925925925925924
748,1/23/2018,7,30,4,5050,35.39622641509434
749,1/23/2018,8,0,5,4996,33.0
750,1/23/2018,8,15,5,5315,32.77358490566038
751,1/23/2018,8,30,2,6061,32.48076923076923
752,1/23/2018,8,45,3,5603,31.72222222222222
753,1/23/2018,9,0,5,5719,33.166666666666664
754,1/23/2018,9,30,2,5568,33.535714285714285
755,1/23/2018,9,45,3,5794,32.839285714285715
756,1/23/2018,10,0,3,5815,33.24074074074074
757,1/23/2018,10,15,4,5756,35.18181818181818
758,1/23/2018,10,30,3,5267,34.74545454545454
759,1/23/2018,11,0,1,4985,35.851851851851855
760,1/23/2018,11,15,1,5117,35.32142857142857
761,1/23/2018,11,30,2,5078,36.232142857142854
762,1/23/2018,12,0,5,5738,34.61818181818182
763,1/23/2018,12,15,2,6010,34.982142857142854
764,1/23/2018,12,30,3,6028,34.236363636363635
765,1/23/2018,12,45,5,6276,34.824561403508774
766,1/23/2018,13,15,4,6157,34.660714285714285
767,1/23/2018,13,30,1,6386,33.96363636363636
768,1/23/2018,13,45,4,6305,34.27777777777778
769,1/23/2018,14,0,1,6101,32.892857142857146
770,1/23/2018,14,15,4,5933,34.535714285714285
771,1/23/2018,14,30,4,5770,33.875
772,1/23/2018,14,45,4,5435,34.872727272727275
773,1/23/2018,15,0,7,5806,34.54385964912281
774,1/23/2018,15,15,3,6016,33.69090909090909
775,1/23/2018,15,30,4,6024,33.38181818181818
776,1/23/2018,15,45,7,6390,32.54545454545455
777,1/23/2018,16,0,1,6460,31.912280701754387
778,1/23/2018,16,15,4,6481,31.0
779,1/23/2018,16,30,3,6537,31.8
780,1/23/2018,16,45,2,6175,31.944444444444443
781,1/23/2018,17,0,1,6517,29.87719298245614
782,1/23/2018,17,15,2,13978,27.9375
783,1/23/2018,17,45,2,6216,27.636363636363637
784,1/23/2018,18,0,6,6294,27.482142857142858
785,1/23/2018,18,15,1,7081,27.814814814814813
786,1/23/2018,18,30,6,6872,27.944444444444443
787,1/23/2018,18,45,3,6788,28.32758620689655
788,1/23/2018,19,0,3,6999,29.017857142857142
789,1/23/2018,19,15,3,6765,29.566037735849058
790,1/23/2018,19,30,2,6342,30.963636363636365
791,1/23/2018,19,45,2,5566,32.763636363636365
792,1/23/2018,20,0,4,4963,34.074074074074076
793,1/23/2018,20,15,1,4398,34.127272727272725
794,1/23/2018,20,30,3,4055,33.410714285714285
795,1/23/2018,21,0,1,3552,34.44642857142857
796,1/23/2018,21,15,3,3325,35.03636363636364
797,1/23/2018,21,30,2,3173,35.716981132075475
798,1/23/2018,22,0,1,2733,35.80357142857143
799,1/23/2018,22,15,1,2696,36.125
800,1/23/2018,22,30,1,2248,35.888888888888886
801,1/23/2018,22,45,1,2074,36.074074074074076
802,1/23/2018,23,0,1,1690,36.0
803,1/23/2018,23,45,1,1231,36.2037037037037
804,1/24/2018,0,0,2,1193,37.16981132075472
805,1/24/2018,0,15,1,1044,36.71153846153846
806,1/24/2018,1,15,2,972,37.699029126213595
807,1/24/2018,1,30,1,48,37.5
808,1/24/2018,2,45,1,322,40.265306122448976
809,1/24/2018,3,0,1,269,38.28888888888889
810,1/24/2018,4,30,1,207,38.08888888888889
811,1/24/2018,5,45,1,743,38.66
812,1/24/2018,6,0,1,1064,37.73076923076923
813,1/24/2018,6,15,1,1589,38.867924528301884
814,1/24/2018,6,30,1,1666,38.68518518518518
815,1/24/2018,6,45,1,2293,39.22641509433962
816,1/24/2018,7,0,4,3325,38.092592592592595
817,1/24/2018,7,15,3,4306,36.48148148148148
818,1/24/2018,7,30,4,4665,35.648148148148145
819,1/24/2018,7,45,3,5269,33.945454545454545
820,1/24/2018,8,0,7,5532,34.236363636363635
821,1/24/2018,8,15,2,5571,32.94444444444444
822,1/24/2018,8,30,2,6344,32.18867924528302
823,1/24/2018,8,45,2,5892,31.98148148148148
824,1/24/2018,9,0,2,5726,30.962962962962962
825,1/24/2018,9,15,3,6109,31.703703703703702
826,1/24/2018,9,30,1,5594,31.641509433962263
827,1/24/2018,9,45,4,5851,32.58490566037736
828,1/24/2018,10,0,3,5594,33.74074074074074
829,1/24/2018,10,15,2,5401,34.679245283018865
830,1/24/2018,10,45,1,4913,36.23076923076923
831,1/24/2018,11,15,2,4978,35.482142857142854
832,1/24/2018,11,30,1,4848,34.2
833,1/24/2018,11,45,6,5214,34.4
834,1/24/2018,12,0,5,5224,33.55357142857143
835,1/24/2018,12,30,3,5821,32.96296296296296
836,1/24/2018,12,45,3,11635,33.729729729729726
837,1/24/2018,13,0,5,4800,32.30769230769231
838,1/24/2018,13,15,1,1378,36.13333333333333
839,1/24/2018,13,30,3,6200,33.78181818181818
840,1/24/2018,13,45,5,6094,33.81818181818182
841,1/24/2018,14,0,3,6056,33.32142857142857
842,1/24/2018,14,15,1,6134,33.870370370370374
843,1/24/2018,14,30,2,5682,33.09090909090909
844,1/24/2018,14,45,3,5502,33.351851851851855
845,1/24/2018,15,0,3,5861,32.61818181818182
846,1/24/2018,15,15,3,5946,32.75471698113208
847,1/24/2018,15,30,8,6146,33.666666666666664
848,1/24/2018,15,45,6,6581,33.07142857142857
849,1/24/2018,16,0,3,6538,32.45454545454545
850,1/24/2018,16,15,1,6817,31.945454545454545
851,1/24/2018,16,30,2,6934,31.410714285714285
852,1/24/2018,16,45,5,6806,29.943396226415093
853,1/24/2018,17,0,4,5788,29.566037735849058
854,1/24/2018,17,15,3,14071,27.672566371681416
855,1/24/2018,17,45,3,7472,26.963636363636365
856,1/24/2018,18,0,1,7111,26.189655172413794
857,1/24/2018,18,15,1,7272,25.660714285714285
858,1/24/2018,18,30,6,7245,28.363636363636363
859,1/24/2018,18,45,1,7738,28.90740740740741
860,1/24/2018,19,0,4,6767,27.375
861,1/24/2018,19,15,2,6554,30.145454545454545
862,1/24/2018,19,45,2,5809,33.69090909090909
863,1/24/2018,20,0,1,5038,34.81818181818182
864,1/24/2018,20,15,1,4623,34.10909090909091
865,1/24/2018,20,30,3,4280,35.2
866,1/24/2018,21,0,2,3804,34.90909090909091
867,1/24/2018,21,30,2,3425,35.018181818181816
868,1/24/2018,22,0,1,3036,35.79245283018868
869,1/24/2018,22,15,1,2844,36.22222222222222
870,1/24/2018,22,45,2,2258,35.46296296296296
871,1/24/2018,23,0,1,2006,36.16981132075472
872,1/25/2018,0,15,4,1051,36.529411764705884
873,1/25/2018,0,45,1,793,37.37735849056604
874,1/25/2018,1,45,1,463,35.666666666666664
875,1/25/2018,3,45,1,192,36.391304347826086
876,1/25/2018,4,15,1,226,36.46666666666667
877,1/25/2018,4,45,1,249,37.888888888888886
878,1/25/2018,5,45,1,705,38.88235294117647
879,1/25/2018,6,0,1,1096,37.18867924528302
880,1/25/2018,6,15,1,1461,38.98076923076923
881,1/25/2018,6,45,2,2112,38.10909090909091
882,1/25/2018,7,0,2,3126,37.42857142857143
883,1/25/2018,7,15,4,4451,36.53703703703704
884,1/25/2018,7,30,3,4884,35.63157894736842
885,1/25/2018,7,45,7,5238,34.666666666666664
886,1/25/2018,8,0,6,5270,33.63157894736842
887,1/25/2018,8,15,1,5739,33.98245614035088
888,1/25/2018,8,30,5,5450,32.527272727272724
889,1/25/2018,8,45,1,5814,32.29824561403509
890,1/25/2018,9,0,3,5615,32.660714285714285
891,1/25/2018,9,15,1,5899,32.2
892,1/25/2018,9,30,4,5457,32.132075471698116
893,1/25/2018,9,45,2,5679,32.148148148148145
894,1/25/2018,10,0,1,5103,33.54716981132076
895,1/25/2018,10,15,1,5106,35.265306122448976
896,1/25/2018,10,45,2,4896,36.88235294117647
897,1/25/2018,11,0,3,4735,37.35294117647059
898,1/25/2018,11,15,3,4721,36.07692307692308
899,1/25/2018,11,30,5,4876,36.5
900,1/25/2018,11,45,2,5216,35.3921568627451
901,1/25/2018,12,0,3,5638,34.78
902,1/25/2018,12,15,1,11831,34.613861386138616
903,1/25/2018,12,30,5,491,29.75
904,1/25/2018,12,45,4,5338,35.854166666666664
905,1/25/2018,13,0,3,5899,34.30612244897959
906,1/25/2018,13,15,3,6081,34.44
907,1/25/2018,13,30,3,5936,36.01960784313726
908,1/25/2018,13,45,5,5912,33.86274509803921
909,1/25/2018,14,0,4,6140,35.23076923076923
910,1/25/2018,14,15,7,5943,34.58490566037736
911,1/25/2018,14,30,2,5934,34.333333333333336
912,1/25/2018,14,45,1,11972,34.18181818181818
913,1/25/2018,15,0,4,6632,33.96610169491525
914,1/25/2018,15,15,3,14003,33.680672268907564
915,1/25/2018,15,45,4,7326,33.49152542372882
916,1/25/2018,16,0,3,6843,33.10909090909091
917,1/25/2018,16,15,3,6427,32.75
918,1/25/2018,16,30,2,6464,32.945454545454545
919,1/25/2018,16,45,3,7592,30.915254237288135
920,1/25/2018,17,0,4,7744,30.0
921,1/25/2018,17,15,2,15636,29.128205128205128
922,1/25/2018,17,45,3,7654,28.24137931034483
923,1/25/2018,18,0,2,8015,27.233333333333334
924,1/25/2018,18,15,3,7812,28.779661016949152
925,1/25/2018,18,30,6,7820,29.733333333333334
926,1/25/2018,18,45,2,7477,30.29824561403509
927,1/25/2018,19,0,1,7562,30.135593220338983
928,1/25/2018,19,15,2,6851,32.63793103448276
929,1/25/2018,19,30,1,6550,33.19672131147541
930,1/25/2018,19,45,1,5799,34.389830508474574
931,1/25/2018,20,0,2,5277,34.59322033898305
932,1/25/2018,20,30,3,4479,35.67796610169491
933,1/25/2018,20,45,5,4283,34.98275862068966
934,1/25/2018,21,0,2,7781,35.728813559322035
935,1/25/2018,21,45,1,3387,36.333333333333336
936,1/25/2018,22,0,1,3281,35.87931034482759
937,1/25/2018,22,45,1,2578,36.63793103448276
938,1/25/2018,23,15,3,2004,36.86206896551724
939,1/25/2018,23,30,1,1879,36.73684210526316
940,1/26/2018,1,0,1,968,38.48148148148148
941,1/26/2018,1,30,1,731,37.58490566037736
942,1/26/2018,2,45,3,619,37.339285714285715
943,1/26/2018,3,15,1,418,36.8
944,1/26/2018,3,45,1,299,37.98039215686274
945,1/26/2018,5,0,1,448,39.867924528301884
946,1/26/2018,5,15,1,573,39.32727272727273
947,1/26/2018,5,45,1,961,40.36363636363637
948,1/26/2018,6,0,1,1409,38.50877192982456
949,1/26/2018,6,15,1,1817,39.327586206896555
950,1/26/2018,6,30,2,1978,39.40350877192982
951,1/26/2018,6,45,2,2680,38.28813559322034
952,1/26/2018,7,0,2,3932,37.275862068965516
953,1/26/2018,7,15,4,5133,36.08474576271186
954,1/26/2018,7,30,2,5253,34.6
955,1/26/2018,7,45,4,5741,34.23728813559322
956,1/26/2018,8,0,4,5687,33.32727272727273
957,1/26/2018,8,15,5,5887,32.18181818181818
958,1/26/2018,8,30,10,6388,33.0
959,1/26/2018,8,45,1,6666,32.24590163934426
960,1/26/2018,9,0,2,6581,34.67796610169491
961,1/26/2018,9,15,1,5868,34.03333333333333
962,1/26/2018,9,30,2,5764,34.11666666666667
963,1/26/2018,9,45,2,6338,35.42372881355932
964,1/26/2018,10,0,3,6378,34.66129032258065
965,1/26/2018,10,15,2,5729,34.93333333333333
966,1/26/2018,10,30,2,5707,34.983333333333334
967,1/26/2018,10,45,4,5405,35.63934426229508
968,1/26/2018,11,30,2,5353,34.9375
969,1/26/2018,12,0,2,6626,34.06666666666667
970,1/26/2018,12,15,7,7085,33.43333333333333
971,1/26/2018,12,30,1,6921,35.21666666666667
972,1/26/2018,12,45,5,7036,33.377049180327866
973,1/26/2018,13,0,2,7272,33.03333333333333
974,1/26/2018,13,15,2,7212,33.05084745762712
975,1/26/2018,13,30,5,7500,32.91525423728814
976,1/26/2018,13,45,4,7272,33.06666666666667
977,1/26/2018,14,0,3,7174,34.0655737704918
978,1/26/2018,14,15,1,7020,34.0
979,1/26/2018,14,30,1,6969,34.067796610169495
980,1/26/2018,14,45,3,7072,34.08620689655172
981,1/26/2018,15,0,3,7371,34.13559322033898
982,1/26/2018,15,15,3,7731,34.1
983,1/26/2018,15,30,4,7813,32.79661016949152
984,1/26/2018,15,45,6,7698,32.18333333333333
985,1/26/2018,16,0,1,7791,31.53448275862069
986,1/26/2018,16,15,5,7646,31.362068965517242
987,1/26/2018,16,30,1,7846,31.116666666666667
988,1/26/2018,16,45,3,8347,29.084745762711865
989,1/26/2018,17,0,7,8443,27.203389830508474
990,1/26/2018,17,15,3,7529,26.852459016393443
991,1/26/2018,17,30,3,8039,28.396551724137932
992,1/26/2018,17,45,5,7985,27.733333333333334
993,1/26/2018,18,0,9,7681,28.066666666666666
994,1/26/2018,18,15,2,7894,28.6
995,1/26/2018,18,30,4,7570,29.866666666666667
996,1/26/2018,18,45,3,7409,30.551724137931036
997,1/26/2018,19,0,3,7132,31.37704918032787
998,1/26/2018,19,15,5,6783,32.98275862068966
999,1/26/2018,19,30,1,6323,33.189655172413794
1000,1/26/2018,19,45,1,5762,33.30508474576271
1001,1/26/2018,20,45,3,4554,34.76271186440678
1002,1/26/2018,21,0,2,4460,35.101694915254235
1003,1/26/2018,21,15,2,4196,35.46551724137931
1004,1/26/2018,21,30,2,4144,35.25423728813559
1005,1/26/2018,21,45,5,4119,34.91379310344828
1006,1/26/2018,22,0,1,4024,35.310344827586206
1007,1/26/2018,22,15,1,3753,34.69491525423729
1008,1/26/2018,22,30,1,3663,35.05084745762712
1009,1/26/2018,22,45,1,3340,34.724137931034484
1010,1/26/2018,23,0,5,3115,35.689655172413794
1011,1/26/2018,23,15,2,2838,36.55172413793103
1012,1/26/2018,23,30,2,2732,35.224137931034484
1013,1/26/2018,23,45,1,2499,36.741379310344826
1014,1/27/2018,0,0,4,2249,35.728813559322035
1015,1/27/2018,0,15,3,2248,35.016949152542374
1016,1/27/2018,1,30,1,1508,35.3728813559322
1017,1/27/2018,2,0,1,1269,37.63157894736842
1018,1/27/2018,2,15,1,1240,36.63157894736842
1019,1/27/2018,2,30,1,1377,36.785714285714285
1020,1/27/2018,3,15,2,821,37.125
1021,1/27/2018,3,30,2,594,37.113207547169814
1022,1/27/2018,3,45,4,553,37.45454545454545
1023,1/27/2018,4,0,1,441,37.81132075471698
1024,1/27/2018,4,15,2,426,36.46296296296296
1025,1/27/2018,4,30,1,370,35.214285714285715
1026,1/27/2018,4,45,1,336,37.75471698113208
1027,1/27/2018,5,30,2,382,36.92727272727273
1028,1/27/2018,5,45,1,493,37.7037037037037
