,curdatetime,day,day_of_week,detid,detname,direction,hour,int_id,intname,minute,month,occupancy,row_id,speed,timebin,volume,year
645,2017-12-07T12:45:00.000,7,4,70,SB_Lturn,SB,12,11,BurnetRutland,45,12,17,0030e32b742bdaad59d53b2b5c4db73e,10,12:45,27,2017
646,2017-08-22T07:30:00.000,22,2,20,SB_in,SB,7,5,LAMARSANDRA MURAIDA,30,8,3,0030fd70379d259fe5d990960dec834d,39,07:30,68,2017
647,2017-11-05T00:00:00.000,5,0,77,Lane4,None,0,19,KINNEYLAMAR,0,11,0,00311415c980f408df5ac72b529ad7b1,149,00:00,0,2017
648,2017-08-08T04:30:00.000,8,2,31,Lane2,None,4,10,LamarBroken Spoke,30,8,0,00311f329641ef8150c5dd2986469f7a,42,04:30,4,2017
649,2017-10-04T19:45:01.000,4,3,57,SB_mid,SB,19,8,LOOP 360WALSH TARLTON,45,10,5,00312aa3a15c13f2755715e38c11f656,50,19:45,128,2017
650,2017-09-19T06:15:01.000,19,2,14,SB_out,SB,6,4,CONGRESSBARTON SPRINGS,15,9,0,0031404e9df278c6fbdc1da5380bf406,34,06:15,14,2017
651,2017-09-29T20:15:00.000,29,5,88,SB_in,SB,20,23,BURNETPALM WAY,15,9,2,00315418eff19691508ff9989a6edf0b,40,20:15,57,2017
652,2017-08-07T02:15:00.000,7,1,13,NB_out,NB,2,3,LAMARSHOALCREEK,15,8,0,00315b5fe1ce5b3e11bff58539a36019,28,02:15,2,2017
653,2017-10-27T03:30:00.000,27,5,46,WB_in,WB,3,15,Cesar ChavezBR Reynolds,30,10,0,00315cf9b52604093957c8d2960196e8,43,03:30,13,2017
654,2017-10-21T20:15:01.000,21,6,47,WB_out,WB,20,15,Cesar ChavezBR Reynolds,15,10,6,003177ef7878210fb6040a9cede821ea,39,20:15,138,2017
655,2017-10-24T05:15:00.000,24,2,73,Lane6,None,5,18,TOOMEYTEST,15,10,0,003198c6e3a6741a16083647e1b9d6c4,149,05:15,0,2017
656,2017-09-08T19:30:00.000,8,5,61,NB_mid,NB,19,8,LOOP 360WALSH TARLTON,30,9,5,00319fd77b9ce36b2b8cb5aa40fc6b2b,53,19:30,147,2017
657,2017-12-12T05:15:00.000,12,2,52,SB_out,SB,5,17,CongressJohanna,15,12,0,0031a17b4ee94a8c34fd19dda92d41f9,30,05:15,4,2017
658,2017-10-01T17:00:00.000,1,0,90,NB_out,NB,17,23,BURNETPALM WAY,0,10,3,0031bfd0d56241da81084140c02bba0c,43,17:00,80,2017
659,2017-09-22T08:45:00.000,22,5,70,SB_Lturn,SB,8,11,BurnetRutland,45,9,66,00322a7089a7d367ce8b2ad0d9d61606,3,08:45,23,2017
660,2017-09-06T06:30:01.000,6,3,62,NB_out,NB,6,8,LOOP 360WALSH TARLTON,30,9,2,00322d0715f90035f27d029a7f84ccb9,54,06:30,75,2017
661,2017-08-26T13:45:00.000,26,6,14,SB_out,SB,13,4,CONGRESSBARTON SPRINGS,45,8,1,0032440063bb3c57a017d00eddae5b77,32,13:45,29,2017
662,2017-11-08T15:15:00.000,8,3,43,NB,NB,15,14,Robert E LeeBarton Springs,15,11,23,003264e6182fb625c9a03c363b4a6978,21,15:15,80,2017
663,2017-10-26T13:45:00.000,26,4,93,NB_in,NB,13,24,LOOP 360LAKEWOOD,45,10,12,00327eb64f00c5d6c070a823572101ae,47,13:45,6,2017
664,2017-09-11T22:30:00.000,11,1,48,NB_out,NB,22,16,N Lamar15th,30,9,2,00328ad92525466d76f349244d93eeb5,36,22:30,62,2017
665,2017-11-27T12:30:01.000,27,1,46,WB_in,WB,12,15,Cesar ChavezBR Reynolds,30,11,5,00328fd2b9ad18ce404559c0f855334d,42,12:30,132,2017
666,2017-10-06T18:45:00.000,6,5,52,SB_out,SB,18,17,CongressJohanna,45,10,6,0032b11a60b50b981b3eea8a8cc40321,28,18:45,108,2017
667,2017-07-25T14:15:00.000,25,2,19,NB_in,NB,14,5,LAMARSANDRA MURAIDA,15,7,22,0032b9bb33f5c7528d7f179fb5b3bdc6,21,14:15,140,2017
668,2017-09-30T19:00:00.000,30,6,93,NB_in,NB,19,24,LOOP 360LAKEWOOD,0,9,9,0032bea577aebb8ea686ae072b428916,48,19:00,190,2017
669,2017-12-10T01:30:00.000,10,0,16,SB_in,SB,1,4,CONGRESSBARTON SPRINGS,30,12,2,0032d1c7f7f89b42c5c86e5ec76c617d,35,01:30,50,2017
670,2017-09-20T18:15:00.000,20,3,59,SB_Lturn,SB,18,8,LOOP 360WALSH TARLTON,15,9,10,0032d300c23d7adccb5af39845452206,28,18:15,22,2017
671,2017-07-15T09:45:00.000,15,6,33,Lane4,None,9,10,LamarBroken Spoke,45,7,4,0032fc139297bbddcf58b75ed972063f,35,09:45,70,2017
672,2017-09-06T21:45:00.000,6,3,64,Lane2,None,21,18,TOOMEYTEST,45,9,0,00334d6953fe79f252cc7c52357225ed,149,21:45,0,2017
673,2017-10-31T12:45:01.000,31,2,89,SB_Lturn,SB,12,23,BURNETPALM WAY,45,10,3,00334fa369afd4b86cffdcd5288495c0,19,12:45,29,2017
674,2017-09-05T03:45:01.000,5,2,61,NB_mid,NB,3,8,LOOP 360WALSH TARLTON,45,9,0,003359e5c0623386b17c403f20d30f9e,61,03:45,8,2017
675,2017-09-09T11:45:00.000,9,6,30,Lane1,None,11,10,LamarBroken Spoke,45,9,8,003363937a2b7f3fc62546f54c92259a,32,11:45,154,2017
676,2017-10-15T04:00:00.000,15,0,76,Lane3,None,4,19,KINNEYLAMAR,0,10,0,0033655ea4d2e7c27b34ed2e7de97852,149,04:00,1,2017
677,2017-10-27T11:30:00.000,27,5,88,SB_in,SB,11,23,BURNETPALM WAY,30,10,4,00336b5356e2b4802af92e02bb648eae,40,11:30,88,2017
678,2017-10-15T22:15:01.000,15,0,20,SB_in,SB,22,5,LAMARSANDRA MURAIDA,15,10,5,00338d4ff8786bf0d9a8b03fb6978724,32,22:15,97,2017
679,2017-10-02T05:45:00.000,2,1,16,SB_in,SB,5,4,CONGRESSBARTON SPRINGS,45,10,0,0033ef91f4a66ffa0be4b8fa90eebf05,35,05:45,4,2017
680,2017-11-02T15:00:00.000,2,4,48,NB_out,NB,15,16,N Lamar15th,0,11,5,00341120f43befdb926b755eff47e080,34,15:00,101,2017
681,2017-10-06T20:15:00.000,6,5,20,SB_in,SB,20,5,LAMARSANDRA MURAIDA,15,10,7,003423b969c6322cd3ccd89d043cc440,33,20:15,151,2017
682,2017-09-22T21:00:00.000,22,5,49,NB_in,NB,21,16,N Lamar15th,0,9,6,0034616b8a0ac60c9e96b27ef16b80bd,30,21:00,108,2017
683,2017-11-08T11:15:01.000,8,3,82,EB_out,EB,11,20,CESAR CHAVEZIH 35 WSR,15,11,2,0034936cbdc79cee1b2086cd07be542a,21,11:15,11,2017
684,2017-09-28T03:00:01.000,28,4,44,EB_out,EB,3,15,Cesar ChavezBR Reynolds,0,9,0,003496b89b189999beaebe7c4be7977e,37,03:00,3,2017
685,2017-11-22T05:00:00.000,22,3,77,Lane4,None,5,19,KINNEYLAMAR,0,11,0,0034aaa792b4eed827acc3b6d69dfbc7,149,05:00,0,2017
686,2017-10-30T10:30:00.000,30,1,89,SB_Lturn,SB,10,23,BURNETPALM WAY,30,10,2,00350fcb7b50795838308f2ed3a2aa76,23,10:30,17,2017
687,2017-11-21T00:45:00.000,21,2,68,NB_out,NB,0,11,BurnetRutland,45,11,1,003516a5eeb9adcdb7950d0b8d6aa33f,34,00:45,19,2017
688,2017-09-12T07:45:01.000,12,2,33,Lane4,None,7,10,LamarBroken Spoke,45,9,4,003543818424ebce47800cd90479caee,38,07:45,91,2017
689,2017-07-29T16:00:01.000,29,6,33,Lane4,None,16,10,LamarBroken Spoke,0,7,10,0035aac7717e73ae8b11e6ba02b5c71b,33,16:00,142,2017
690,2017-09-04T12:15:01.000,4,1,47,WB_out,WB,12,15,Cesar ChavezBR Reynolds,15,9,6,0035f782c2a27e7e5bba68e0410b9faa,40,12:15,150,2017
691,2017-09-18T18:45:00.000,18,1,49,NB_in,NB,18,16,N Lamar15th,45,9,9,0035f904548419a305b3ac0bbd278318,36,18:45,199,2017
692,2017-08-23T04:30:01.000,23,3,72,SB_out,SB,4,11,BurnetRutland,30,8,0,003604b91c30371d76a1c08bccd93754,52,04:30,5,2017
693,2017-10-11T23:30:00.000,11,3,93,NB_in,NB,23,24,LOOP 360LAKEWOOD,30,10,1,00360d141450c79197cdd6d551356664,57,23:30,28,2017
694,2017-09-16T05:30:00.000,16,6,81,EB_mid,EB,5,20,CESAR CHAVEZIH 35 WSR,30,9,1,00360e41035ec3326d9b21f966c2f61a,22,05:30,19,2017
695,2017-06-20T23:00:00.000,20,2,30,Lane1,None,23,10,LamarBroken Spoke,0,6,2,00361dc6519b3a2fbbf7830159b60250,38,23:00,44,2017
696,2017-12-13T21:30:00.000,13,3,46,WB_in,WB,21,15,Cesar ChavezBR Reynolds,30,12,6,003624a7c921dc9bffa90c0096e0707f,40,21:30,160,2017
697,2017-12-15T16:30:00.000,15,5,85,NB_in,NB,16,22,LAMARCOLLIER,30,12,11,00362819464a1836d28a346534061a62,36,16:30,142,2017
698,2017-12-15T07:30:00.000,15,5,11,SB_in,SB,7,3,LAMARSHOALCREEK,30,12,4,0036683b100396cd55711a0eedf4aaa9,32,07:30,88,2017
699,2017-10-26T19:15:01.000,26,4,17,NB_in,NB,19,4,CONGRESSBARTON SPRINGS,15,10,5,0036af552a705c1d8c8ee6b9eafde64f,30,19:15,65,2017
700,2017-09-25T03:45:00.000,25,1,81,EB_mid,EB,3,20,CESAR CHAVEZIH 35 WSR,45,9,0,0036d70653273b848d87c0a5d2ad2964,22,03:45,8,2017
701,2017-10-13T03:30:00.000,13,5,85,NB_in,NB,3,22,LAMARCOLLIER,30,10,0,00370b81565beedea6660f82e19bc530,40,03:30,13,2017
702,2017-09-22T22:00:00.000,22,5,11,SB_in,SB,22,3,LAMARSHOALCREEK,0,9,4,0037158d0ab3d9e80e951985ea3261d1,30,22:00,88,2017
703,2017-08-05T01:15:00.000,5,6,13,NB_out,NB,1,3,LAMARSHOALCREEK,15,8,0,003727b10cb7c6c995f7caa345fa1523,26,01:15,13,2017
704,2017-10-09T20:00:00.000,9,1,56,SB_out,SB,20,8,LOOP 360WALSH TARLTON,0,10,8,0037614617ffc1b529d4dcde961f5988,44,20:00,171,2017
705,2017-10-25T13:45:00.000,25,3,14,SB_out,SB,13,4,CONGRESSBARTON SPRINGS,45,10,5,003762327c712db668030f146d250f69,25,13:45,73,2017
706,2017-11-03T00:45:00.000,3,5,73,Lane6,None,0,18,TOOMEYTEST,45,11,0,0037afdf8c6a7500902753fa644b66fa,149,00:45,0,2017
707,2017-09-29T23:30:00.000,29,5,19,NB_in,NB,23,5,LAMARSANDRA MURAIDA,30,9,3,0037cd31cc6c236e6186c9701cc0435c,36,23:30,63,2017
708,2017-10-31T21:45:00.000,31,2,73,Lane6,None,21,18,TOOMEYTEST,45,10,0,0037de569ff310e6e62d53874454d873,149,21:45,0,2017
709,2017-11-16T21:45:00.000,16,4,61,NB_mid,NB,21,8,LOOP 360WALSH TARLTON,45,11,2,00380a0d8138e3b9081c48a3f771468e,54,21:45,80,2017
710,2017-09-19T04:15:00.000,19,2,12,NB_in,NB,4,3,LAMARSHOALCREEK,15,9,0,00382807280f185a2187d2626e627111,29,04:15,5,2017
711,2017-12-08T08:00:00.000,8,5,96,SB_out,SB,8,24,LOOP 360LAKEWOOD,0,12,9,00384db4c37c1fa38e57ac3961ea9da0,41,08:00,213,2017
712,2017-10-24T06:45:00.000,24,2,95,SB_in,SB,6,24,LOOP 360LAKEWOOD,45,10,0,0038921162c72ceb1e3a73aa59503d71,149,06:45,4,2017
713,2017-11-07T04:30:00.000,7,2,69,NB_in,NB,4,11,BurnetRutland,30,11,0,0038bae6292c95ce57f0ce3d426aa240,34,04:30,8,2017
714,2017-09-22T01:00:00.000,22,5,71,SB_in,SB,1,11,BurnetRutland,0,9,0,0038e41399a4ced79c8044ccdf120190,49,01:00,9,2017
715,2017-12-03T07:00:00.000,3,0,62,NB_out,NB,7,8,LOOP 360WALSH TARLTON,0,12,0,0039233c90c4c602c2df579321ae8753,55,07:00,20,2017
716,2017-10-09T04:30:00.000,9,1,72,SB_out,SB,4,11,BurnetRutland,30,10,0,0039244151614dd0f13cdb589db29e0f,38,04:30,2,2017
717,2017-08-20T00:00:01.000,20,0,50,SB_in,SB,0,16,N Lamar15th,0,8,3,00393bbee6a454a4654b4f25fb9571d5,35,00:00,55,2017
718,2017-10-06T02:45:00.000,6,5,45,EB_in,EB,2,15,Cesar ChavezBR Reynolds,45,10,0,0039635de588ed157bdb18d3523c9fec,46,02:45,5,2017
